EMP_ID,POSITION_ID,GRADE_ID,POSITION_START_DATE,GRADE_START_DATE,POSITION_END_DATE,GRADE_END_DATE,CHANGE_REASON,GRADE_DURATION
E00721,POS001,G2,2016-07-18,2021-01-01,,,Normal Promotion,1857
E00722,POS001,G1,2019-10-29,2019-10-29,2024-01-04,2024-01-04,Initial Assignment,1528
E00723,POS002,G4,2020-08-01,2020-08-01,2022-11-12,2022-11-12,Initial Assignment,833
E00724,POS001,G1,2016-06-02,2016-06-02,2023-12-31,2019-12-31,Initial Assignment,1307
E00724,POS001,G2,2016-06-02,2020-01-01,2023-12-31,2023-12-31,Normal Promotion,1460
E00724,POS002,G3,2024-01-01,2024-01-01,,,Normal Promotion,762
E00725,POS001,G2,2018-04-02,2018-04-02,2022-06-30,2022-06-30,Initial Assignment,1550
E00725,POS002,G3,2022-07-01,2022-07-01,,,Normal Promotion,1311
E00726,POS002,G3,2018-06-20,2018-06-20,,2025-06-30,Initial Assignment,2567
E00726,POS002,G4,2018-06-20,2025-07-01,,,Late Promotion,215
E00727,POS001,G1,2022-12-05,2022-12-05,2024-04-05,2024-04-05,Initial Assignment,487
E00728,POS001,G2,2017-09-15,2017-09-15,2022-06-30,2022-06-30,Initial Assignment,1749
E00728,POS002,G3,2022-07-01,2022-07-01,,,Normal Promotion,1311
E00729,POS001,G1,2017-12-29,2017-12-29,2024-09-08,2022-12-31,Initial Assignment,1828
E00729,POS001,G2,2017-12-29,2023-01-01,2024-09-08,2024-09-08,Normal Promotion,616
E00730,POS002,G4,2014-08-23,2014-08-23,2020-06-30,2020-06-30,Initial Assignment,2138
E00730,POS003,G5,2020-07-01,2020-07-01,2021-04-01,2021-04-01,Normal Promotion,274
E00731,POS002,G4,2020-07-03,2020-07-03,2021-05-03,2021-05-03,Initial Assignment,304
E00732,POS001,G1,2014-04-24,2014-04-24,2024-06-30,2020-06-30,Initial Assignment,2259
E00732,POS001,G2,2014-04-24,2020-07-01,2024-06-30,2024-06-30,Late Promotion,1460
E00732,POS002,G3,2024-07-01,2024-07-01,,,Normal Promotion,580
E00733,POS001,G1,2014-11-22,2014-11-22,2020-03-08,2020-03-08,Initial Assignment,1933
E00734,POS001,G1,2017-09-14,2017-09-14,2023-05-28,2022-06-30,Initial Assignment,1750
E00734,POS001,G2,2017-09-14,2022-07-01,2023-05-28,2023-05-28,Normal Promotion,331
E00735,POS001,G1,2017-12-02,2017-12-02,2023-09-22,2020-06-30,Initial Assignment,941
E00735,POS001,G2,2017-12-02,2020-07-01,2023-09-22,2023-09-22,Early Promotion,1178
E00736,POS002,G3,2013-06-05,2013-06-05,2022-06-30,2018-06-30,Initial Assignment,1851
E00736,POS002,G4,2013-06-05,2018-07-01,2022-06-30,2022-06-30,Normal Promotion,1460
E00736,POS003,G5,2022-07-01,2022-07-01,,2025-12-31,Normal Promotion,1279
E00736,POS003,G6,2022-07-01,2026-01-01,,,Normal Promotion,31
E00737,POS002,G3,2021-04-09,2021-04-09,,2024-06-30,Initial Assignment,1178
E00737,POS002,G4,2021-04-09,2024-07-01,,,Normal Promotion,580
E00738,POS002,G3,2023-09-12,2023-09-12,,,Initial Assignment,873
E00739,POS001,G1,2022-12-16,2022-12-16,,,Initial Assignment,1143
E00740,POS001,G1,2011-03-19,2011-03-19,2013-04-28,2013-04-28,Initial Assignment,771
E00741,POS002,G3,2025-08-23,2025-08-23,,,Initial Assignment,162
E00742,POS001,G2,2024-04-11,2024-04-11,,,Initial Assignment,661
E00743,POS001,G2,2015-08-31,2015-08-31,2021-06-30,2021-06-30,Initial Assignment,2130
E00743,POS002,G3,2021-07-01,2021-07-01,,2023-12-31,Late Promotion,913
E00743,POS002,G4,2021-07-01,2024-01-01,,,Early Promotion,762
E00744,POS001,G2,2016-03-04,2016-03-04,2020-09-14,2020-09-14,Initial Assignment,1655
E00745,POS002,G3,2014-05-04,2014-05-04,2022-07-31,2021-06-30,Initial Assignment,2614
E00745,POS002,G4,2014-05-04,2021-07-01,2022-07-31,2022-07-31,Late Promotion,395
E00746,POS001,G2,2018-03-27,2018-03-27,2021-06-30,2021-06-30,Initial Assignment,1191
E00746,POS002,G3,2021-07-01,2021-07-01,,,Normal Promotion,1676
E00747,POS002,G4,2024-08-31,2024-08-31,,,Initial Assignment,519
E00748,POS002,G3,2013-12-31,2013-12-31,2022-12-31,2016-06-30,Initial Assignment,912
E00748,POS002,G4,2013-12-31,2016-07-01,2022-12-31,2022-12-31,Early Promotion,2374
E00748,POS003,G5,2023-01-01,2023-01-01,2025-05-05,2025-05-05,Late Promotion,855
E00749,POS001,G1,2020-04-14,2020-04-14,,2025-12-31,Initial Assignment,2087
E00749,POS001,G2,2020-04-14,2026-01-01,,,Late Promotion,31
E00750,POS002,G4,2025-09-26,2025-09-26,,,Initial Assignment,128
E00751,POS001,G1,2011-03-16,2011-03-16,2011-07-10,2011-07-10,Initial Assignment,116
E00752,POS001,G1,2018-02-15,2018-02-15,,2021-06-30,Initial Assignment,1231
E00752,POS001,G2,2018-02-15,2021-07-01,,,Normal Promotion,1676
E00753,POS001,G2,2015-09-29,2015-09-29,2021-06-30,2021-06-30,Initial Assignment,2101
E00753,POS002,G3,2021-07-01,2021-07-01,2023-04-04,2023-04-04,Late Promotion,642
E00754,POS001,G2,2020-03-26,2020-03-26,2022-12-29,2022-12-29,Initial Assignment,1008
E00755,POS001,G1,2017-02-15,2017-02-15,2022-12-31,2020-06-30,Initial Assignment,1231
E00755,POS001,G2,2017-02-15,2020-07-01,2022-12-31,2022-12-31,Normal Promotion,913
E00755,POS002,G3,2023-01-01,2023-01-01,2024-02-04,2024-02-04,Early Promotion,399
E00756,POS001,G2,2018-06-13,2018-06-13,2021-06-30,2021-06-30,Initial Assignment,1113
E00756,POS002,G3,2021-07-01,2021-07-01,,2023-12-31,Normal Promotion,913
E00756,POS002,G4,2021-07-01,2024-01-01,,,Early Promotion,762
E00757,POS001,G2,2012-04-22,2012-04-22,2015-12-31,2015-12-31,Initial Assignment,1348
E00757,POS002,G3,2016-01-01,2016-01-01,2016-02-09,2016-02-09,Normal Promotion,39
E00758,POS001,G1,2017-07-02,2017-07-02,2023-12-31,2019-12-31,Initial Assignment,912
E00758,POS001,G2,2017-07-02,2020-01-01,2023-12-31,2023-12-31,Early Promotion,1460
E00758,POS002,G3,2024-01-01,2024-01-01,2026-01-27,2026-01-27,Normal Promotion,757
E00759,POS001,G2,2012-09-05,2012-09-05,2018-12-31,2018-12-31,Initial Assignment,2308
E00759,POS002,G3,2019-01-01,2019-01-01,2024-12-31,2022-06-30,Late Promotion,1276
E00759,POS002,G4,2019-01-01,2022-07-01,2024-12-31,2024-12-31,Normal Promotion,914
E00759,POS003,G5,2025-01-01,2025-01-01,,,Early Promotion,396
E00760,POS002,G3,2021-01-11,2021-01-11,,2023-12-31,Initial Assignment,1084
E00760,POS002,G4,2021-01-11,2024-01-01,,,Normal Promotion,762
E00761,POS001,G1,2016-03-14,2016-03-14,2022-01-17,2022-01-17,Initial Assignment,2135
E00762,POS001,G1,2012-09-11,2012-09-11,2015-12-04,2015-12-04,Initial Assignment,1179
E00763,POS001,G1,2022-07-04,2022-07-04,2025-02-01,2025-02-01,Initial Assignment,943
E00764,POS002,G4,2025-03-22,2025-03-22,,,Initial Assignment,316
E00765,POS001,G1,2011-08-15,2011-08-15,2015-04-10,2015-04-10,Initial Assignment,1334
E00766,POS002,G3,2025-03-31,2025-03-31,,,Initial Assignment,307
E00767,POS001,G1,2025-03-18,2025-03-18,,,Initial Assignment,320
E00768,POS001,G2,2022-12-17,2022-12-17,,,Initial Assignment,1142
E00769,POS001,G1,2014-09-13,2014-09-13,2018-10-19,2018-06-30,Initial Assignment,1386
E00769,POS001,G2,2014-09-13,2018-07-01,2018-10-19,2018-10-19,Normal Promotion,110
E00770,POS001,G2,2024-10-20,2024-10-20,,,Initial Assignment,469
E00771,POS003,G5,2022-01-06,2022-01-06,2025-04-09,2025-04-09,Initial Assignment,1189
E00772,POS001,G1,2018-01-22,2018-01-22,2023-12-31,2020-06-30,Initial Assignment,890
E00772,POS001,G2,2018-01-22,2020-07-01,2023-12-31,2023-12-31,Early Promotion,1278
E00772,POS002,G3,2024-01-01,2024-01-01,,,Normal Promotion,762
E00773,POS001,G2,2015-11-15,2015-11-15,2021-12-31,2021-12-31,Initial Assignment,2238
E00773,POS002,G3,2022-01-01,2022-01-01,2022-04-19,2022-04-19,Late Promotion,108
E00774,POS001,G2,2013-02-09,2013-02-09,2016-06-20,2016-06-20,Initial Assignment,1227
E00775,POS001,G2,2012-02-01,2012-02-01,2017-12-31,2017-12-31,Initial Assignment,2160
E00775,POS002,G3,2018-01-01,2018-01-01,2023-01-04,2023-01-04,Late Promotion,1829
E00776,POS001,G1,2018-07-04,2018-07-04,2022-08-11,2022-08-11,Initial Assignment,1499
E00777,POS002,G4,2021-03-28,2021-03-28,2021-07-18,2021-07-18,Initial Assignment,112
E00778,POS001,G2,2017-05-14,2017-05-14,2021-12-31,2021-12-31,Initial Assignment,1692
E00778,POS002,G3,2022-01-01,2022-01-01,,2024-06-30,Normal Promotion,911
E00778,POS002,G4,2022-01-01,2024-07-01,,,Early Promotion,580
E00779,POS001,G1,2011-03-04,2011-03-04,2016-02-28,2016-02-28,Initial Assignment,1822
E00780,POS002,G3,2016-08-23,2016-08-23,2025-04-06,2022-12-31,Initial Assignment,2321
E00780,POS002,G4,2016-08-23,2023-01-01,2025-04-06,2025-04-06,Late Promotion,826
E00781,POS002,G3,2025-02-17,2025-02-17,,,Initial Assignment,349
E00782,POS002,G4,2019-01-27,2019-01-27,2023-06-30,2023-06-30,Initial Assignment,1615
E00782,POS003,G5,2023-07-01,2023-07-01,,,Normal Promotion,946
E00783,POS002,G3,2024-12-09,2024-12-09,,,Initial Assignment,419
E00784,POS001,G1,2012-06-30,2012-06-30,2020-06-30,2015-06-30,Initial Assignment,1095
E00784,POS001,G2,2012-06-30,2015-07-01,2020-06-30,2020-06-30,Early Promotion,1826
E00784,POS002,G3,2020-07-01,2020-07-01,2023-07-07,2023-07-07,Normal Promotion,1101
E00785,POS001,G1,2016-03-19,2016-03-19,2018-11-23,2018-11-23,Initial Assignment,979
E00786,POS002,G3,2015-02-26,2015-02-26,2022-06-30,2019-06-30,Initial Assignment,1585
E00786,POS002,G4,2015-02-26,2019-07-01,2022-06-30,2022-06-30,Normal Promotion,1095
E00786,POS003,G5,2022-07-01,2022-07-01,,2024-12-31,Early Promotion,914
E00786,POS003,G6,2022-07-01,2025-01-01,,,Early Promotion,396
E00787,POS002,G3,2019-05-06,2019-05-06,,2024-12-31,Initial Assignment,2066
E00787,POS002,G4,2019-05-06,2025-01-01,,,Late Promotion,396
E00788,POS001,G2,2014-03-26,2014-03-26,2015-09-21,2015-09-21,Initial Assignment,544
E00789,POS001,G2,2012-03-04,2012-03-04,2018-03-08,2018-03-08,Initial Assignment,2195
E00790,POS001,G2,2014-06-01,2014-06-01,2016-06-30,2016-06-30,Initial Assignment,760
E00790,POS002,G3,2016-07-01,2016-07-01,2024-12-31,2019-06-30,Early Promotion,1094
E00790,POS002,G4,2016-07-01,2019-07-01,2024-12-31,2024-12-31,Early Promotion,2010
E00790,POS003,G5,2025-01-01,2025-01-01,,,Normal Promotion,396
E00791,POS001,G1,2017-09-25,2017-09-25,2021-12-16,2021-12-16,Initial Assignment,1543
E00792,POS001,G1,2011-07-30,2011-07-30,2016-11-27,2015-12-31,Initial Assignment,1615
E00792,POS001,G2,2011-07-30,2016-01-01,2016-11-27,2016-11-27,Normal Promotion,331
E00793,POS001,G1,2013-06-16,2013-06-16,2014-07-01,2014-07-01,Initial Assignment,380
E00794,POS002,G3,2015-07-06,2015-07-06,2023-02-02,2021-06-30,Initial Assignment,2186
E00794,POS002,G4,2015-07-06,2021-07-01,2023-02-02,2023-02-02,Late Promotion,581
E00795,POS001,G2,2018-08-02,2018-08-02,2020-12-25,2020-12-25,Initial Assignment,876
E00796,POS001,G2,2014-07-20,2014-07-20,2016-12-31,2016-12-31,Initial Assignment,895
E00796,POS002,G3,2017-01-01,2017-01-01,,2021-06-30,Early Promotion,1641
E00796,POS002,G4,2017-01-01,2021-07-01,,,Normal Promotion,1676
E00797,POS001,G2,2018-05-04,2018-05-04,2024-06-30,2024-06-30,Initial Assignment,2249
E00797,POS002,G3,2024-07-01,2024-07-01,,,Late Promotion,580
E00798,POS001,G2,2017-12-25,2017-12-25,2020-06-30,2020-06-30,Initial Assignment,918
E00798,POS002,G3,2020-07-01,2020-07-01,2023-11-15,2023-11-15,Early Promotion,1232
E00799,POS001,G1,2012-12-13,2012-12-13,2021-02-18,2016-06-30,Initial Assignment,1295
E00799,POS001,G2,2012-12-13,2016-07-01,2021-02-18,2021-02-18,Normal Promotion,1693
E00800,POS001,G2,2019-09-09,2019-09-09,2022-06-30,2022-06-30,Initial Assignment,1025
E00800,POS002,G3,2022-07-01,2022-07-01,,,Early Promotion,1311
E00801,POS002,G3,2018-07-02,2018-07-02,2025-06-30,2022-06-30,Initial Assignment,1459
E00801,POS002,G4,2018-07-02,2022-07-01,2025-06-30,2025-06-30,Normal Promotion,1095
E00801,POS003,G5,2025-07-01,2025-07-01,,,Early Promotion,215
E00802,POS002,G3,2016-08-25,2016-08-25,2021-01-30,2019-12-31,Initial Assignment,1223
E00802,POS002,G4,2016-08-25,2020-01-01,2021-01-30,2021-01-30,Normal Promotion,395
E00803,POS001,G1,2023-11-29,2023-11-29,,,Initial Assignment,795
E00804,POS002,G4,2018-11-03,2018-11-03,2023-06-30,2023-06-30,Initial Assignment,1700
E00804,POS003,G5,2023-07-01,2023-07-01,,,Normal Promotion,946
E00805,POS002,G3,2025-04-11,2025-04-11,,,Initial Assignment,296
E00806,POS001,G2,2020-12-10,2020-12-10,2024-12-31,2024-12-31,Initial Assignment,1482
E00806,POS002,G3,2025-01-01,2025-01-01,,,Normal Promotion,396
E00807,POS001,G1,2017-11-29,2017-11-29,2022-06-30,2019-12-31,Initial Assignment,762
E00807,POS001,G2,2017-11-29,2020-01-01,2022-06-30,2022-06-30,Early Promotion,911
E00807,POS002,G3,2022-07-01,2022-07-01,,,Early Promotion,1311
E00808,POS002,G3,2024-12-27,2024-12-27,,,Initial Assignment,401
E00809,POS001,G1,2024-02-10,2024-02-10,,,Initial Assignment,722
E00810,POS002,G3,2023-06-16,2023-06-16,2024-11-07,2024-11-07,Initial Assignment,510
E00811,POS001,G2,2013-06-21,2013-06-21,2016-12-31,2016-12-31,Initial Assignment,1289
E00811,POS002,G3,2017-01-01,2017-01-01,2025-06-30,2019-12-31,Normal Promotion,1094
E00811,POS002,G4,2017-01-01,2020-01-01,2025-06-30,2025-06-30,Normal Promotion,2007
E00811,POS003,G5,2025-07-01,2025-07-01,,,Normal Promotion,215
E00812,POS002,G3,2016-01-09,2016-01-09,2024-12-31,2020-06-30,Initial Assignment,1634
E00812,POS002,G4,2016-01-09,2020-07-01,2024-12-31,2024-12-31,Normal Promotion,1644
E00812,POS003,G5,2025-01-01,2025-01-01,,,Normal Promotion,396
E00813,POS001,G1,2015-02-07,2015-02-07,2025-06-23,2021-12-31,Initial Assignment,2519
E00813,POS001,G2,2015-02-07,2022-01-01,2025-06-23,2025-06-23,Late Promotion,1269
E00814,POS001,G1,2015-03-14,2015-03-14,,2021-06-30,Initial Assignment,2300
E00814,POS001,G2,2015-03-14,2021-07-01,,,Late Promotion,1676
E00815,POS002,G3,2021-02-15,2021-02-15,,,Initial Assignment,1812
E00816,POS001,G1,2012-10-24,2012-10-24,2023-02-03,2018-06-30,Initial Assignment,2075
E00816,POS001,G2,2012-10-24,2018-07-01,2023-02-03,2023-02-03,Late Promotion,1678
E00817,POS001,G1,2013-05-26,2013-05-26,2014-07-10,2014-07-10,Initial Assignment,410
E00818,POS001,G1,2023-05-31,2023-05-31,,,Initial Assignment,977
E00819,POS001,G2,2017-04-17,2017-04-17,2017-10-27,2017-10-27,Initial Assignment,193
E00820,POS002,G3,2022-12-10,2022-12-10,,,Initial Assignment,1149
E00821,POS002,G3,2025-02-09,2025-02-09,,,Initial Assignment,357
E00822,POS001,G2,2020-01-29,2020-01-29,2023-10-17,2023-10-17,Initial Assignment,1357
E00823,POS002,G3,2018-02-27,2018-02-27,2019-05-25,2019-05-25,Initial Assignment,452
E00824,POS001,G1,2011-06-06,2011-06-06,2023-03-16,2017-06-30,Initial Assignment,2216
E00824,POS001,G2,2011-06-06,2017-07-01,2023-03-16,2023-03-16,Late Promotion,2084
E00825,POS001,G2,2016-12-09,2016-12-09,2022-12-31,2022-12-31,Initial Assignment,2213
E00825,POS002,G3,2023-01-01,2023-01-01,2024-02-16,2024-02-16,Late Promotion,411
E00826,POS002,G3,2016-01-25,2016-01-25,2024-06-30,2018-12-31,Initial Assignment,1071
E00826,POS002,G4,2016-01-25,2019-01-01,2024-06-30,2024-06-30,Normal Promotion,2007
E00826,POS003,G5,2024-07-01,2024-07-01,,,Normal Promotion,580
E00827,POS001,G1,2021-05-18,2021-05-18,2022-12-29,2022-12-29,Initial Assignment,590
E00828,POS002,G3,2013-05-31,2013-05-31,2019-05-27,2015-12-31,Initial Assignment,944
E00828,POS002,G4,2013-05-31,2016-01-01,2019-05-27,2019-05-27,Early Promotion,1242
E00829,POS001,G2,2015-09-19,2015-09-19,2018-12-31,2018-12-31,Initial Assignment,1199
E00829,POS002,G3,2019-01-01,2019-01-01,,2024-12-31,Normal Promotion,2191
E00829,POS002,G4,2019-01-01,2025-01-01,,,Late Promotion,396
E00830,POS002,G3,2015-01-31,2015-01-31,2021-08-27,2019-12-31,Initial Assignment,1795
E00830,POS002,G4,2015-01-31,2020-01-01,2021-08-27,2021-08-27,Normal Promotion,604
E00831,POS001,G2,2019-04-15,2019-04-15,2025-06-21,2025-06-21,Initial Assignment,2259
E00832,POS001,G2,2012-06-17,2012-06-17,2017-06-30,2017-06-30,Initial Assignment,1839
E00832,POS002,G3,2017-07-01,2017-07-01,2025-04-30,2021-06-30,Normal Promotion,1460
E00832,POS002,G4,2017-07-01,2021-07-01,2025-04-30,2025-04-30,Normal Promotion,1399
E00833,POS001,G2,2017-02-11,2017-02-11,2019-02-23,2019-02-23,Initial Assignment,742
E00834,POS001,G1,2016-02-19,2016-02-19,2020-06-09,2018-12-31,Initial Assignment,1046
E00834,POS001,G2,2016-02-19,2019-01-01,2020-06-09,2020-06-09,Early Promotion,525
E00835,POS002,G3,2020-08-03,2020-08-03,,,Initial Assignment,2008
E00836,POS001,G2,2011-12-07,2011-12-07,2015-12-31,2015-12-31,Initial Assignment,1485
E00836,POS002,G3,2016-01-01,2016-01-01,2020-07-02,2018-06-30,Normal Promotion,911
E00836,POS002,G4,2016-01-01,2018-07-01,2020-07-02,2020-07-02,Early Promotion,732
E00837,POS001,G1,2021-09-15,2021-09-15,,2025-12-31,Initial Assignment,1568
E00837,POS001,G2,2021-09-15,2026-01-01,,,Normal Promotion,31
E00838,POS001,G2,2013-12-11,2013-12-11,2020-06-30,2020-06-30,Initial Assignment,2393
E00838,POS002,G3,2020-07-01,2020-07-01,2022-03-21,2022-03-21,Late Promotion,628
E00839,POS002,G4,2017-09-14,2017-09-14,2021-12-31,2021-12-31,Initial Assignment,1569
E00839,POS003,G5,2022-01-01,2022-01-01,2024-05-17,2024-05-17,Normal Promotion,867
E00840,POS001,G2,2020-05-30,2020-05-30,2025-06-30,2025-06-30,Initial Assignment,1857
E00840,POS002,G3,2025-07-01,2025-07-01,,,Normal Promotion,215
E00841,POS001,G1,2015-01-20,2015-01-20,2021-06-30,2017-12-31,Initial Assignment,1076
E00841,POS001,G2,2015-01-20,2018-01-01,2021-06-30,2021-06-30,Early Promotion,1276
E00841,POS002,G3,2021-07-01,2021-07-01,2022-06-18,2022-06-18,Normal Promotion,352
E00842,POS001,G1,2021-05-20,2021-05-20,,2025-12-31,Initial Assignment,1686
E00842,POS001,G2,2021-05-20,2026-01-01,,,Normal Promotion,31
E00843,POS002,G4,2020-01-08,2020-01-08,2020-12-21,2020-12-21,Initial Assignment,348
E00844,POS001,G1,2018-01-31,2018-01-31,,2024-06-30,Initial Assignment,2342
E00844,POS001,G2,2018-01-31,2024-07-01,,,Late Promotion,580
E00845,POS001,G1,2016-07-09,2016-07-09,2022-05-25,2022-05-25,Initial Assignment,2146
E00846,POS002,G3,2018-04-23,2018-04-23,2021-03-18,2021-03-18,Initial Assignment,1060
E00847,POS001,G1,2023-06-18,2023-06-18,2024-08-06,2024-08-06,Initial Assignment,415
E00848,POS001,G1,2021-04-23,2021-04-23,,2025-06-30,Initial Assignment,1529
E00848,POS001,G2,2021-04-23,2025-07-01,,,Normal Promotion,215
E00849,POS001,G2,2011-05-13,2011-05-13,2016-06-10,2016-06-10,Initial Assignment,1855
E00850,POS001,G1,2017-08-16,2017-08-16,2023-07-01,2023-07-01,Initial Assignment,2145
E00851,POS001,G2,2021-01-31,2021-01-31,2023-06-11,2023-06-11,Initial Assignment,861
E00852,POS001,G2,2022-07-03,2022-07-03,,,Initial Assignment,1309
E00853,POS001,G1,2015-05-27,2015-05-27,2019-06-10,2019-06-10,Initial Assignment,1475
E00854,POS001,G2,2018-08-25,2018-08-25,2024-06-30,2024-06-30,Initial Assignment,2136
E00854,POS002,G3,2024-07-01,2024-07-01,,,Normal Promotion,580
E00855,POS001,G2,2019-01-13,2019-01-13,2022-12-26,2022-12-26,Initial Assignment,1443
E00856,POS001,G2,2017-04-20,2017-04-20,2022-11-04,2022-11-04,Initial Assignment,2024
E00857,POS001,G2,2020-09-28,2020-09-28,2025-04-08,2025-04-08,Initial Assignment,1653
E00858,POS002,G3,2017-05-12,2017-05-12,2022-11-06,2021-12-31,Initial Assignment,1694
E00858,POS002,G4,2017-05-12,2022-01-01,2022-11-06,2022-11-06,Normal Promotion,309
E00859,POS001,G2,2018-10-04,2018-10-04,2022-12-31,2022-12-31,Initial Assignment,1549
E00859,POS002,G3,2023-01-01,2023-01-01,,,Normal Promotion,1127
E00860,POS002,G3,2016-03-25,2016-03-25,2023-02-01,2019-12-31,Initial Assignment,1376
E00860,POS002,G4,2016-03-25,2020-01-01,2023-02-01,2023-02-01,Normal Promotion,1127
E00861,POS002,G3,2026-01-01,2026-01-01,,,Initial Assignment,31
E00862,POS002,G3,2025-10-27,2025-10-27,,,Initial Assignment,97
E00863,POS002,G3,2016-07-16,2016-07-16,2016-09-11,2016-09-11,Initial Assignment,57
E00864,POS001,G2,2023-09-16,2023-09-16,,,Initial Assignment,869
E00865,POS001,G1,2020-03-12,2020-03-12,2025-11-26,2025-11-26,Initial Assignment,2085
E00866,POS001,G2,2019-06-17,2019-06-17,2024-12-31,2024-12-31,Initial Assignment,2024
E00866,POS002,G3,2025-01-01,2025-01-01,,,Normal Promotion,396
E00867,POS001,G2,2024-10-18,2024-10-18,2025-01-27,2025-01-27,Initial Assignment,101
E00868,POS001,G2,2020-08-04,2020-08-04,2023-02-20,2023-02-20,Initial Assignment,930
E00869,POS001,G2,2014-08-12,2014-08-12,2018-12-31,2018-12-31,Initial Assignment,1602
E00869,POS002,G3,2019-01-01,2019-01-01,,2024-06-30,Normal Promotion,2007
E00869,POS002,G4,2019-01-01,2024-07-01,,,Normal Promotion,580
E00870,POS001,G2,2011-03-21,2011-03-21,2016-12-31,2016-12-31,Initial Assignment,2112
E00870,POS002,G3,2017-01-01,2017-01-01,,2021-06-30,Normal Promotion,1641
E00870,POS002,G4,2017-01-01,2021-07-01,,,Normal Promotion,1676
E00871,POS001,G2,2024-09-21,2024-09-21,,,Initial Assignment,498
E00872,POS001,G2,2018-08-20,2018-08-20,2020-07-28,2020-07-28,Initial Assignment,708
E00873,POS001,G2,2012-07-18,2012-07-18,2017-10-14,2017-10-14,Initial Assignment,1914
E00874,POS003,G5,2025-05-08,2025-05-08,,,Initial Assignment,269
E00875,POS001,G2,2022-11-02,2022-11-02,2023-05-08,2023-05-08,Initial Assignment,187
E00876,POS002,G4,2021-06-01,2021-06-01,2024-05-19,2024-05-19,Initial Assignment,1083
E00877,POS002,G4,2019-03-07,2019-03-07,2022-06-30,2022-06-30,Initial Assignment,1211
E00877,POS003,G5,2022-07-01,2022-07-01,,2024-12-31,Normal Promotion,914
E00877,POS003,G6,2022-07-01,2025-01-01,,,Early Promotion,396
E00878,POS001,G1,2016-12-19,2016-12-19,,2021-06-30,Initial Assignment,1654
E00878,POS001,G2,2016-12-19,2021-07-01,,,Normal Promotion,1676
E00879,POS001,G1,2015-09-07,2015-09-07,2022-12-24,2022-06-30,Initial Assignment,2488
E00879,POS001,G2,2015-09-07,2022-07-01,2022-12-24,2022-12-24,Late Promotion,176
E00880,POS002,G3,2018-08-22,2018-08-22,2021-11-14,2021-06-30,Initial Assignment,1043
E00880,POS002,G4,2018-08-22,2021-07-01,2021-11-14,2021-11-14,Normal Promotion,136
E00881,POS001,G1,2021-06-08,2021-06-08,2022-09-14,2022-09-14,Initial Assignment,463
E00882,POS001,G2,2018-08-29,2018-08-29,2021-06-30,2021-06-30,Initial Assignment,1036
E00882,POS002,G3,2021-07-01,2021-07-01,,2025-12-31,Normal Promotion,1644
E00882,POS002,G4,2021-07-01,2026-01-01,,,Normal Promotion,31
E00883,POS001,G2,2014-12-10,2014-12-10,2016-09-15,2016-09-15,Initial Assignment,645
E00884,POS001,G2,2015-02-14,2015-02-14,2017-04-19,2017-04-19,Initial Assignment,795
E00885,POS002,G3,2021-10-15,2021-10-15,,,Initial Assignment,1570
E00886,POS002,G4,2016-03-15,2016-03-15,2018-01-18,2018-01-18,Initial Assignment,674
E00887,POS002,G3,2023-07-18,2023-07-18,,,Initial Assignment,929
E00888,POS002,G4,2019-08-11,2019-08-11,2023-10-02,2023-10-02,Initial Assignment,1513
E00889,POS001,G2,2018-10-02,2018-10-02,2021-06-30,2021-06-30,Initial Assignment,1002
E00889,POS002,G3,2021-07-01,2021-07-01,2025-08-01,2025-08-01,Early Promotion,1492
E00890,POS002,G4,2020-10-21,2020-10-21,2024-11-28,2024-11-28,Initial Assignment,1499
E00891,POS001,G2,2023-07-31,2023-07-31,,,Initial Assignment,916
E00892,POS001,G1,2012-01-21,2012-01-21,2019-12-31,2014-12-31,Initial Assignment,1075
E00892,POS001,G2,2012-01-21,2015-01-01,2019-12-31,2019-12-31,Normal Promotion,1825
E00892,POS002,G3,2020-01-01,2020-01-01,,2024-06-30,Normal Promotion,1642
E00892,POS002,G4,2020-01-01,2024-07-01,,,Normal Promotion,580
E00893,POS002,G3,2014-02-05,2014-02-05,2024-12-31,2018-12-31,Initial Assignment,1790
E00893,POS002,G4,2014-02-05,2019-01-01,2024-12-31,2024-12-31,Normal Promotion,2191
E00893,POS003,G5,2025-01-01,2025-01-01,,,Late Promotion,396
E00894,POS001,G1,2011-12-16,2011-12-16,2014-09-10,2014-06-30,Initial Assignment,927
E00894,POS001,G2,2011-12-16,2014-07-01,2014-09-10,2014-09-10,Early Promotion,71
E00895,POS001,G1,2018-01-21,2018-01-21,2025-12-31,2020-12-31,Initial Assignment,1075
E00895,POS001,G2,2018-01-21,2021-01-01,2025-12-31,2025-12-31,Normal Promotion,1825
E00895,POS002,G3,2026-01-01,2026-01-01,,,Normal Promotion,31
E00896,POS002,G3,2018-01-03,2018-01-03,2025-07-02,2021-06-30,Initial Assignment,1274
E00896,POS002,G4,2018-01-03,2021-07-01,2025-07-02,2025-07-02,Normal Promotion,1462
E00897,POS001,G2,2018-07-13,2018-07-13,2021-03-12,2021-03-12,Initial Assignment,973
E00898,POS001,G2,2013-05-01,2013-05-01,2017-06-30,2017-06-30,Initial Assignment,1521
E00898,POS002,G3,2017-07-01,2017-07-01,2025-06-30,2019-12-31,Normal Promotion,913
E00898,POS002,G4,2017-07-01,2020-01-01,2025-06-30,2025-06-30,Early Promotion,2007
