EMP_ID,SAL_START_DATE,PAY_CATEGORY,SAL_AMOUNT,SAL_END_DATE
E00087,2026-01-01,연봉,80300000,
E00088,2022-02-22,연봉,32500000,2022-12-31
E00088,2023-01-01,연봉,35400000,2023-12-31
E00088,2024-01-01,연봉,38500000,2024-12-31
E00088,2025-01-01,연봉,43300000,2025-12-31
E00088,2026-01-01,연봉,44900000,
E00089,2021-05-30,연봉,62500000,2021-12-31
E00089,2022-01-01,연봉,65700000,2022-12-31
E00089,2023-01-01,연봉,70000000,2023-12-31
E00089,2024-01-01,연봉,78800000,2024-12-31
E00089,2025-01-01,연봉,90200000,2025-12-31
E00089,2026-01-01,연봉,93400000,
E00090,2011-10-06,연봉,48000000,2011-12-31
E00090,2012-01-01,연봉,48400000,2012-12-31
E00090,2013-01-01,연봉,50400000,2013-12-31
E00090,2014-01-01,연봉,50900000,2014-12-31
E00090,2015-01-01,연봉,53200000,2015-02-07
E00091,2021-07-02,연봉,47700000,2021-11-17
E00092,2019-10-10,연봉,43100000,2019-12-31
E00092,2020-01-01,연봉,43500000,2020-12-31
E00092,2021-01-01,연봉,46300000,2021-12-31
E00092,2022-01-01,연봉,49600000,2022-12-31
E00092,2023-01-01,연봉,55400000,2023-12-31
E00092,2024-01-01,연봉,60300000,2024-12-31
E00092,2025-01-01,연봉,69000000,2025-12-31
E00092,2026-01-01,연봉,71900000,
E00093,2014-02-19,연봉,52300000,2014-12-31
E00093,2015-01-01,연봉,53800000,2015-06-27
E00094,2016-10-13,연봉,40300000,2016-12-31
E00094,2017-01-01,연봉,40900000,2017-12-31
E00094,2018-01-01,연봉,41700000,2018-12-31
E00094,2019-01-01,연봉,46500000,2019-02-08
E00095,2018-06-26,연봉,44200000,2018-12-31
E00095,2019-01-01,연봉,46400000,2019-12-31
E00095,2020-01-01,연봉,48500000,2020-12-31
E00095,2021-01-01,연봉,49000000,2021-12-31
E00095,2022-01-01,연봉,53900000,2022-12-31
E00095,2023-01-01,연봉,58700000,2023-12-31
E00095,2024-01-01,연봉,67100000,2024-12-31
E00095,2025-01-01,연봉,73600000,2025-12-31
E00095,2026-01-01,연봉,74500000,
E00096,2025-02-21,연봉,37200000,2025-12-31
E00096,2026-01-01,연봉,38500000,
E00097,2022-10-05,연봉,48300000,2022-12-31
E00097,2023-01-01,연봉,49000000,2023-12-31
E00097,2024-01-01,연봉,52000000,2024-12-31
E00097,2025-01-01,연봉,54400000,2025-12-31
E00097,2026-01-01,연봉,58700000,
E00098,2013-08-12,연봉,40700000,2013-12-31
E00098,2014-01-01,연봉,41100000,2014-12-31
E00098,2015-01-01,연봉,43400000,2015-12-31
E00098,2016-01-01,연봉,46200000,2016-12-31
E00098,2017-01-01,연봉,51300000,2017-12-31
E00098,2018-01-01,연봉,55200000,2018-12-31
E00098,2019-01-01,연봉,59700000,2019-09-07
E00099,2021-03-30,연봉,43600000,2021-12-31
E00099,2022-01-01,연봉,44500000,2022-12-31
E00099,2023-01-01,연봉,45100000,2023-12-31
E00099,2024-01-01,연봉,49500000,2024-12-31
E00099,2025-01-01,연봉,56800000,2025-07-13
E00100,2020-09-03,연봉,41400000,2020-12-31
E00100,2021-01-01,연봉,42300000,2021-12-31
E00100,2022-01-01,연봉,43900000,2022-12-31
E00100,2023-01-01,연봉,48600000,2023-12-31
E00100,2024-01-01,연봉,51700000,2024-12-31
E00100,2025-01-01,연봉,56600000,2025-02-27
E00101,2016-10-23,연봉,43200000,2016-12-31
E00101,2017-01-01,연봉,44400000,2017-12-31
E00101,2018-01-01,연봉,44600000,2018-09-12
E00102,2016-12-26,연봉,38200000,2016-12-31
E00102,2017-01-01,연봉,38200000,2017-12-31
E00102,2018-01-01,연봉,42900000,2018-12-31
E00102,2019-01-01,연봉,47700000,2019-12-31
E00102,2020-01-01,연봉,50200000,2020-04-12
E00103,2016-07-04,연봉,37700000,2016-12-31
E00103,2017-01-01,연봉,39300000,2017-12-31
E00103,2018-01-01,연봉,42400000,2018-12-31
E00103,2019-01-01,연봉,46700000,2019-12-31
E00103,2020-01-01,연봉,48200000,2020-12-31
E00103,2021-01-01,연봉,53300000,2021-12-31
E00103,2022-01-01,연봉,57600000,2022-12-31
E00103,2023-01-01,연봉,62900000,2023-12-31
E00103,2024-01-01,연봉,66000000,2024-04-02
E00104,2011-02-24,연봉,38100000,2011-12-31
E00104,2012-01-01,연봉,38900000,2012-12-31
E00104,2013-01-01,연봉,39300000,2013-12-31
E00104,2014-01-01,연봉,41300000,2014-12-31
E00104,2015-01-01,연봉,42100000,2015-12-31
E00104,2016-01-01,연봉,42700000,2016-11-06
E00105,2023-12-15,연봉,50600000,2023-12-31
E00105,2024-01-01,연봉,50800000,2024-12-31
E00105,2025-01-01,연봉,56100000,2025-12-31
E00105,2026-01-01,연봉,59600000,
E00106,2025-01-29,연봉,44200000,2025-12-31
E00106,2026-01-01,연봉,48600000,
E00107,2018-01-28,연봉,40400000,2018-12-31
E00107,2019-01-01,연봉,41100000,2019-10-19
E00108,2014-09-06,연봉,56400000,2014-12-31
E00108,2015-01-01,연봉,56600000,2015-12-31
E00108,2016-01-01,연봉,59900000,2016-02-26
E00109,2020-06-18,연봉,41000000,2020-12-31
E00109,2021-01-01,연봉,42600000,2021-12-31
E00109,2022-01-01,연봉,45100000,2022-12-31
E00109,2023-01-01,연봉,45600000,2023-12-31
E00109,2024-01-01,연봉,48200000,2024-06-01
E00110,2019-01-09,연봉,42900000,2019-12-31
E00110,2020-01-01,연봉,43800000,2020-12-31
E00110,2021-01-01,연봉,44900000,2021-12-31
E00110,2022-01-01,연봉,45900000,2022-05-31
E00111,2017-12-20,연봉,37700000,2017-12-31
E00111,2018-01-01,연봉,37800000,2018-12-31
E00111,2019-01-01,연봉,40500000,2019-12-31
E00111,2020-01-01,연봉,41800000,2020-05-03
E00112,2019-02-02,연봉,32700000,2019-12-31
E00112,2020-01-01,연봉,34000000,2020-12-31
E00112,2021-01-01,연봉,35000000,2021-12-31
E00112,2022-01-01,연봉,37000000,2022-12-31
E00112,2023-01-01,연봉,40300000,2023-12-31
E00112,2024-01-01,연봉,40800000,2024-12-31
E00112,2025-01-01,연봉,42000000,2025-03-28
E00113,2024-01-13,연봉,48900000,2024-12-31
E00113,2025-01-01,연봉,50300000,2025-12-31
E00113,2026-01-01,연봉,54100000,
E00114,2016-04-17,연봉,62400000,2016-12-31
E00114,2017-01-01,연봉,64300000,2017-12-31
E00114,2018-01-01,연봉,66600000,2018-12-31
E00114,2019-01-01,연봉,70400000,2019-12-31
E00114,2020-01-01,연봉,72400000,2020-12-31
E00114,2021-01-01,연봉,80700000,2021-12-31
E00114,2022-01-01,연봉,84200000,2022-12-31
E00114,2023-01-01,연봉,86200000,2023-12-31
E00114,2024-01-01,연봉,96500000,2024-12-31
E00114,2025-01-01,연봉,108200000,2025-12-31
E00114,2026-01-01,연봉,114800000,
E00115,2011-11-29,연봉,42600000,2011-12-31
E00115,2012-01-01,연봉,43200000,2012-09-18
E00116,2014-06-19,연봉,39700000,2014-12-31
E00116,2015-01-01,연봉,40500000,2015-12-31
E00116,2016-01-01,연봉,43200000,2016-12-31
E00116,2017-01-01,연봉,45600000,2017-12-31
E00116,2018-01-01,연봉,48000000,2018-12-31
E00116,2019-01-01,연봉,55000000,2019-12-31
E00116,2020-01-01,연봉,59300000,2020-12-31
E00116,2021-01-01,연봉,64200000,2021-12-31
E00116,2022-01-01,연봉,67000000,2022-12-31
E00116,2023-01-01,연봉,69900000,2023-12-31
E00116,2024-01-01,연봉,73500000,2024-12-31
E00116,2025-01-01,연봉,83800000,2025-12-31
E00116,2026-01-01,연봉,84600000,
E00117,2011-12-09,연봉,39500000,2011-12-31
E00117,2012-01-01,연봉,39500000,2012-12-31
E00117,2013-01-01,연봉,43500000,2013-12-31
E00117,2014-01-01,연봉,48300000,2014-12-31
E00117,2015-01-01,연봉,50800000,2015-12-31
E00117,2016-01-01,연봉,54700000,2016-12-31
E00117,2017-01-01,연봉,58500000,2017-12-31
E00117,2018-01-01,연봉,66200000,2018-12-31
E00117,2019-01-01,연봉,76300000,2019-12-31
E00117,2020-01-01,연봉,83400000,2020-12-31
E00117,2021-01-01,연봉,93100000,2021-12-31
E00117,2022-01-01,연봉,98300000,2022-12-31
E00117,2023-01-01,연봉,101400000,2023-12-31
E00117,2024-01-01,연봉,102600000,2024-12-31
E00117,2025-01-01,연봉,109400000,2025-12-31
E00117,2026-01-01,연봉,113500000,
E00118,2024-09-10,연봉,42500000,2024-12-31
E00118,2025-01-01,연봉,42700000,2025-12-31
E00118,2026-01-01,연봉,44400000,
E00119,2019-12-01,연봉,33800000,2019-12-31
E00119,2020-01-01,연봉,33900000,2020-12-31
E00119,2021-01-01,연봉,37600000,2021-12-31
E00119,2022-01-01,연봉,40900000,2022-12-31
E00119,2023-01-01,연봉,45000000,2023-12-31
E00119,2024-01-01,연봉,47700000,2024-12-31
E00119,2025-01-01,연봉,52700000,2025-12-31
E00119,2026-01-01,연봉,56000000,
E00120,2024-12-26,연봉,39800000,2024-12-31
E00120,2025-01-01,연봉,39800000,2025-12-31
E00120,2026-01-01,연봉,44000000,
E00121,2019-02-18,연봉,37300000,2019-12-31
E00121,2020-01-01,연봉,39800000,2020-12-31
E00121,2021-01-01,연봉,40900000,2021-12-31
E00121,2022-01-01,연봉,43100000,2022-12-31
E00121,2023-01-01,연봉,44600000,2023-12-31
E00121,2024-01-01,연봉,45400000,2024-12-31
E00121,2025-01-01,연봉,49400000,2025-12-31
E00121,2026-01-01,연봉,55200000,
E00122,2022-04-15,연봉,34000000,2022-12-31
E00122,2023-01-01,연봉,34400000,2023-12-31
E00122,2024-01-01,연봉,37000000,2024-12-31
E00122,2025-01-01,연봉,38500000,2025-12-31
E00122,2026-01-01,연봉,40200000,
E00123,2013-06-08,연봉,41800000,2013-12-31
E00123,2014-01-01,연봉,42800000,2014-12-31
E00123,2015-01-01,연봉,44300000,2015-12-31
E00123,2016-01-01,연봉,47000000,2016-12-31
E00123,2017-01-01,연봉,48600000,2017-12-31
E00123,2018-01-01,연봉,51900000,2018-12-31
E00123,2019-01-01,연봉,54900000,2019-12-31
E00123,2020-01-01,연봉,57800000,2020-12-31
E00123,2021-01-01,연봉,63600000,2021-07-24
E00124,2023-11-06,연봉,42700000,2023-12-31
E00124,2024-01-01,연봉,42800000,2024-12-31
E00124,2025-01-01,연봉,43300000,2025-03-13
E00125,2025-11-12,연봉,49100000,2025-12-31
E00125,2026-01-01,연봉,49300000,
E00126,2024-06-03,연봉,47400000,2024-12-31
E00126,2025-01-01,연봉,48600000,2025-12-31
E00126,2026-01-01,연봉,52600000,
E00127,2015-06-14,연봉,43000000,2015-12-31
E00127,2016-01-01,연봉,44800000,2016-12-31
E00127,2017-01-01,연봉,46200000,2017-12-31
E00127,2018-01-01,연봉,49100000,2018-12-31
E00127,2019-01-01,연봉,55600000,2019-12-31
E00127,2020-01-01,연봉,60200000,2020-12-31
E00127,2021-01-01,연봉,60800000,2021-12-31
E00127,2022-01-01,연봉,65400000,2022-12-31
E00127,2023-01-01,연봉,68000000,2023-12-31
E00127,2024-01-01,연봉,78200000,2024-12-31
E00127,2025-01-01,연봉,84200000,2025-12-31
E00127,2026-01-01,연봉,87300000,
E00128,2012-01-04,연봉,44500000,2012-12-31
E00128,2013-01-01,연봉,44900000,2013-12-31
E00128,2014-01-01,연봉,45400000,2014-12-31
E00128,2015-01-01,연봉,48200000,2015-12-31
E00128,2016-01-01,연봉,51500000,2016-12-31
E00128,2017-01-01,연봉,58900000,2017-12-31
E00128,2018-01-01,연봉,60800000,2018-12-31
E00128,2019-01-01,연봉,65600000,2019-12-31
E00128,2020-01-01,연봉,66300000,2020-12-31
E00128,2021-01-01,연봉,75000000,2021-12-31
E00128,2022-01-01,연봉,79400000,2022-12-31
E00128,2023-01-01,연봉,81300000,2023-12-31
E00128,2024-01-01,연봉,84600000,2024-12-31
E00128,2025-01-01,연봉,89800000,2025-12-31
E00128,2026-01-01,연봉,102000000,
E00129,2017-10-22,연봉,43300000,2017-12-31
E00129,2018-01-01,연봉,44000000,2018-12-31
E00129,2019-01-01,연봉,45200000,2019-01-14
E00130,2018-02-08,연봉,39700000,2018-12-31
E00130,2019-01-01,연봉,40900000,2019-12-31
E00130,2020-01-01,연봉,42900000,2020-12-31
E00130,2021-01-01,연봉,46800000,2021-12-31
E00130,2022-01-01,연봉,48800000,2022-12-31
E00130,2023-01-01,연봉,53000000,2023-12-31
E00130,2024-01-01,연봉,53400000,2024-12-31
E00130,2025-01-01,연봉,53800000,2025-02-04
E00131,2021-08-16,연봉,38500000,2021-12-31
E00131,2022-01-01,연봉,38900000,2022-12-31
E00131,2023-01-01,연봉,41900000,2023-12-31
E00131,2024-01-01,연봉,46200000,2024-12-31
E00131,2025-01-01,연봉,46700000,2025-12-31
E00131,2026-01-01,연봉,48400000,
E00132,2012-06-24,연봉,33500000,2012-12-31
E00132,2013-01-01,연봉,34800000,2013-12-31
E00132,2014-01-01,연봉,36700000,2014-12-31
E00132,2015-01-01,연봉,39300000,2015-12-31
E00132,2016-01-01,연봉,40900000,2016-12-31
E00132,2017-01-01,연봉,43500000,2017-12-31
E00132,2018-01-01,연봉,45900000,2018-12-31
E00132,2019-01-01,연봉,51100000,2019-12-31
E00132,2020-01-01,연봉,56000000,2020-12-31
E00132,2021-01-01,연봉,59800000,2021-12-31
E00132,2022-01-01,연봉,64000000,2022-12-31
E00132,2023-01-01,연봉,67000000,2023-12-31
E00132,2024-01-01,연봉,67500000,2024-12-31
E00132,2025-01-01,연봉,68100000,2025-02-28
E00133,2011-04-07,연봉,40800000,2011-12-31
E00133,2012-01-01,연봉,42200000,2012-12-31
E00133,2013-01-01,연봉,44200000,2013-12-31
E00133,2014-01-01,연봉,47400000,2014-12-31
E00133,2015-01-01,연봉,49600000,2015-12-31
E00133,2016-01-01,연봉,53000000,2016-05-17
E00134,2021-11-11,연봉,47200000,2021-12-31
E00134,2022-01-01,연봉,48000000,2022-12-31
E00134,2023-01-01,연봉,52100000,2023-12-31
E00134,2024-01-01,연봉,54700000,2024-12-31
E00134,2025-01-01,연봉,60000000,2025-07-28
E00135,2024-11-19,연봉,44100000,2024-12-31
E00135,2025-01-01,연봉,44300000,2025-12-31
E00135,2026-01-01,연봉,44700000,
E00136,2025-03-18,연봉,64400000,2025-12-31
E00136,2026-01-01,연봉,65900000,
E00137,2018-03-30,연봉,50400000,2018-12-31
E00137,2019-01-01,연봉,50800000,2019-12-31
E00137,2020-01-01,연봉,53300000,2020-12-31
E00137,2021-01-01,연봉,56500000,2021-12-31
E00137,2022-01-01,연봉,62700000,2022-12-31
E00137,2023-01-01,연봉,64100000,2023-12-31
E00137,2024-01-01,연봉,64800000,2024-08-13
E00138,2025-08-18,연봉,49300000,2025-12-31
E00138,2026-01-01,연봉,50600000,
E00139,2021-04-18,연봉,43500000,2021-12-31
E00139,2022-01-01,연봉,45100000,2022-12-31
E00139,2023-01-01,연봉,48900000,2023-07-23
E00140,2017-12-25,연봉,39500000,2017-12-31
E00140,2018-01-01,연봉,39500000,2018-12-31
E00140,2019-01-01,연봉,42100000,2019-12-31
E00140,2020-01-01,연봉,45600000,2020-12-31
E00140,2021-01-01,연봉,46300000,2021-12-31
E00140,2022-01-01,연봉,52200000,2022-12-31
E00140,2023-01-01,연봉,57100000,2023-12-31
E00140,2024-01-01,연봉,61100000,2024-12-31
E00140,2025-01-01,연봉,64000000,2025-12-31
E00140,2026-01-01,연봉,69100000,
E00141,2020-08-31,연봉,38600000,2020-12-31
E00141,2021-01-01,연봉,40200000,2021-12-31
E00141,2022-01-01,연봉,42800000,2022-12-31
E00141,2023-01-01,연봉,45700000,2023-12-31
E00141,2024-01-01,연봉,50800000,2024-12-31
E00141,2025-01-01,연봉,53100000,2025-12-31
E00141,2026-01-01,연봉,54900000,
E00142,2015-01-30,연봉,38600000,2015-12-31
E00142,2016-01-01,연봉,39000000,2016-12-31
E00142,2017-01-01,연봉,39800000,2017-10-29
E00143,2023-11-06,연봉,32900000,2023-12-31
E00143,2024-01-01,연봉,33300000,2024-12-31
E00143,2025-01-01,연봉,34400000,2025-12-31
E00143,2026-01-01,연봉,36500000,
E00144,2023-01-03,연봉,43400000,2023-12-31
E00144,2024-01-01,연봉,45400000,2024-12-31
E00144,2025-01-01,연봉,48800000,2025-12-31
E00144,2026-01-01,연봉,52200000,
E00145,2019-03-12,연봉,48000000,2019-12-31
E00145,2020-01-01,연봉,51500000,2020-12-31
E00145,2021-01-01,연봉,53800000,2021-12-31
E00145,2022-01-01,연봉,56600000,2022-12-31
E00145,2023-01-01,연봉,58300000,2023-12-31
E00145,2024-01-01,연봉,58300000,2024-12-31
E00145,2025-01-01,연봉,59400000,2025-01-01
E00146,2021-12-25,연봉,45300000,2021-12-31
E00146,2022-01-01,연봉,45300000,2022-12-31
E00146,2023-01-01,연봉,48500000,2023-12-31
E00146,2024-01-01,연봉,49100000,2024-12-31
E00146,2025-01-01,연봉,49400000,2025-12-19
E00147,2020-05-31,연봉,42600000,2020-12-31
E00147,2021-01-01,연봉,44700000,2021-12-31
E00147,2022-01-01,연봉,46100000,2022-12-31
E00147,2023-01-01,연봉,51600000,2023-12-31
E00147,2024-01-01,연봉,56000000,2024-12-31
E00147,2025-01-01,연봉,61600000,2025-12-31
E00147,2026-01-01,연봉,66100000,
E00148,2014-02-05,연봉,37900000,2014-12-31
E00148,2015-01-01,연봉,41900000,2015-12-31
E00148,2016-01-01,연봉,43400000,2016-12-31
E00148,2017-01-01,연봉,44400000,2017-12-31
E00148,2018-01-01,연봉,44800000,2018-12-31
E00148,2019-01-01,연봉,49500000,2019-12-31
E00148,2020-01-01,연봉,53400000,2020-08-18
E00149,2025-03-06,연봉,48600000,2025-04-29
E00150,2014-10-12,연봉,38500000,2014-12-31
E00150,2015-01-01,연봉,39000000,2015-12-31
E00150,2016-01-01,연봉,41700000,2016-12-31
E00150,2017-01-01,연봉,42800000,2017-12-31
E00150,2018-01-01,연봉,48500000,2018-12-31
E00150,2019-01-01,연봉,51600000,2019-12-31
E00150,2020-01-01,연봉,58400000,2020-12-31
E00150,2021-01-01,연봉,62100000,2021-12-31
E00150,2022-01-01,연봉,70700000,2022-12-31
E00150,2023-01-01,연봉,76500000,2023-06-02
E00151,2023-10-03,연봉,42500000,2023-12-31
E00151,2024-01-01,연봉,43300000,2024-12-31
E00151,2025-01-01,연봉,46200000,2025-12-31
E00151,2026-01-01,연봉,47900000,
E00152,2023-01-06,연봉,37000000,2023-12-31
E00152,2024-01-01,연봉,37000000,2024-12-31
E00152,2025-01-01,연봉,37200000,2025-04-08
E00153,2018-09-24,연봉,41700000,2018-12-31
E00153,2019-01-01,연봉,42500000,2019-12-31
E00153,2020-01-01,연봉,47400000,2020-12-31
E00153,2021-01-01,연봉,52200000,2021-12-31
E00153,2022-01-01,연봉,57800000,2022-12-31
E00153,2023-01-01,연봉,60400000,2023-06-26
E00154,2011-08-17,연봉,34200000,2011-12-31
E00154,2012-01-01,연봉,34600000,2012-12-31
E00154,2013-01-01,연봉,36500000,2013-12-31
E00154,2014-01-01,연봉,38800000,2014-12-31
E00154,2015-01-01,연봉,42400000,2015-12-31
E00154,2016-01-01,연봉,42800000,2016-12-31
E00154,2017-01-01,연봉,43800000,2017-12-31
E00154,2018-01-01,연봉,44000000,2018-09-20
E00155,2014-05-16,연봉,45100000,2014-12-31
E00155,2015-01-01,연봉,48100000,2015-12-31
E00155,2016-01-01,연봉,50800000,2016-12-31
E00155,2017-01-01,연봉,53200000,2017-12-31
E00155,2018-01-01,연봉,60700000,2018-12-31
E00155,2019-01-01,연봉,62500000,2019-12-31
E00155,2020-01-01,연봉,63100000,2020-12-31
E00155,2021-01-01,연봉,68400000,2021-12-31
E00155,2022-01-01,연봉,78500000,2022-12-31
E00155,2023-01-01,연봉,83400000,2023-12-31
E00155,2024-01-01,연봉,85200000,2024-12-31
E00155,2025-01-01,연봉,87000000,2025-12-31
E00155,2026-01-01,연봉,91300000,
E00156,2023-10-02,연봉,43100000,2023-12-31
E00156,2024-01-01,연봉,44300000,2024-12-31
E00156,2025-01-01,연봉,46600000,2025-12-31
E00156,2026-01-01,연봉,47300000,
E00157,2012-08-25,연봉,39500000,2012-12-31
E00157,2013-01-01,연봉,40200000,2013-12-31
E00157,2014-01-01,연봉,42300000,2014-12-31
E00157,2015-01-01,연봉,42700000,2015-12-31
E00157,2016-01-01,연봉,45200000,2016-12-31
E00157,2017-01-01,연봉,47600000,2017-12-31
E00157,2018-01-01,연봉,53300000,2018-12-31
E00157,2019-01-01,연봉,57600000,2019-12-31
E00157,2020-01-01,연봉,65400000,2020-12-31
E00157,2021-01-01,연봉,75000000,2021-12-31
E00157,2022-01-01,연봉,82000000,2022-12-31
E00157,2023-01-01,연봉,86300000,2023-12-31
E00157,2024-01-01,연봉,88600000,2024-12-31
E00157,2025-01-01,연봉,100800000,2025-02-11
E00158,2020-09-11,연봉,35500000,2020-12-31
E00158,2021-01-01,연봉,36200000,2021-12-31
E00158,2022-01-01,연봉,38400000,2022-12-31
E00158,2023-01-01,연봉,40700000,2023-12-31
E00158,2024-01-01,연봉,43400000,2024-12-31
E00158,2025-01-01,연봉,45800000,2025-12-31
E00158,2026-01-01,연봉,47800000,
E00159,2022-03-07,연봉,58400000,2022-07-25
E00160,2023-12-23,연봉,50600000,2023-12-31
E00160,2024-01-01,연봉,50600000,2024-12-31
E00160,2025-01-01,연봉,53600000,2025-12-31
E00160,2026-01-01,연봉,55900000,
E00161,2012-02-09,연봉,39300000,2012-06-24
E00162,2011-05-26,연봉,35400000,2011-12-31
E00162,2012-01-01,연봉,36200000,2012-12-31
E00162,2013-01-01,연봉,38500000,2013-12-31
E00162,2014-01-01,연봉,40500000,2014-12-31
E00162,2015-01-01,연봉,46300000,2015-12-31
E00162,2016-01-01,연봉,47400000,2016-12-31
E00162,2017-01-01,연봉,47600000,2017-02-11
E00163,2025-10-04,연봉,38600000,2025-12-31
E00163,2026-01-01,연봉,39600000,
E00164,2021-07-31,연봉,41500000,2021-12-31
E00164,2022-01-01,연봉,41700000,2022-12-31
E00164,2023-01-01,연봉,45600000,2023-12-31
E00164,2024-01-01,연봉,50000000,2024-12-31
E00164,2025-01-01,연봉,50500000,2025-12-31
E00164,2026-01-01,연봉,53000000,
E00165,2015-04-14,연봉,51600000,2015-12-31
E00165,2016-01-01,연봉,53400000,2016-12-31
E00165,2017-01-01,연봉,54300000,2017-08-22
E00166,2012-08-15,연봉,42200000,2012-12-31
E00166,2013-01-01,연봉,42800000,2013-12-31
E00166,2014-01-01,연봉,43900000,2014-12-31
E00166,2015-01-01,연봉,48800000,2015-12-31
E00166,2016-01-01,연봉,53100000,2016-12-31
E00166,2017-01-01,연봉,58300000,2017-12-31
E00166,2018-01-01,연봉,63100000,2018-12-31
E00166,2019-01-01,연봉,64700000,2019-12-31
E00166,2020-01-01,연봉,72700000,2020-12-31
E00166,2021-01-01,연봉,75900000,2021-12-31
E00166,2022-01-01,연봉,81600000,2022-12-31
E00166,2023-01-01,연봉,83500000,2023-12-31
E00166,2024-01-01,연봉,90300000,2024-12-31
E00166,2025-01-01,연봉,95100000,2025-12-31
E00166,2026-01-01,연봉,99700000,
E00167,2020-06-12,연봉,42300000,2020-12-31
E00167,2021-01-01,연봉,44200000,2021-12-31
E00167,2022-01-01,연봉,47400000,2022-12-31
E00167,2023-01-01,연봉,49700000,2023-12-31
E00167,2024-01-01,연봉,54400000,2024-01-03
E00168,2012-06-08,연봉,56700000,2012-12-31
E00168,2013-01-01,연봉,57600000,2013-12-31
E00168,2014-01-01,연봉,62100000,2014-12-31
E00168,2015-01-01,연봉,66900000,2015-12-31
E00168,2016-01-01,연봉,70300000,2016-12-31
E00168,2017-01-01,연봉,75200000,2017-12-31
E00168,2018-01-01,연봉,76900000,2018-12-31
E00168,2019-01-01,연봉,83600000,2019-12-31
E00168,2020-01-01,연봉,92300000,2020-12-31
E00168,2021-01-01,연봉,94700000,2021-12-31
