EMP_ID,EVAL_TIME,EVAL_YEAR,MODIFIED_SCORE,YEAR_AVERAGE_SCORE
E00131,2024-상반기,2024년,36.88,28.17
E00131,2024-하반기,2024년,19.46,28.17
E00131,2025-상반기,2025년,66.03,66.03
E00132,2021-상반기,2021년,70.0,70.0
E00132,2021-하반기,2021년,70.0,70.0
E00132,2022-상반기,2022년,77.56,70.78
E00132,2022-하반기,2022년,64.0,70.78
E00132,2023-상반기,2023년,48.2,51.54
E00132,2023-하반기,2023년,54.88,51.54
E00132,2024-상반기,2024년,57.1,52.41
E00132,2024-하반기,2024년,47.72,52.41
E00132,2025-상반기,2025년,48.9,48.9
E00134,2021-하반기,2021년,55.0,55.0
E00134,2022-상반기,2022년,76.6,73.3
E00134,2022-하반기,2022년,70.0,73.3
E00134,2023-상반기,2023년,96.58,98.29
E00134,2023-하반기,2023년,100.0,98.29
E00134,2024-상반기,2024년,88.48,84.52
E00134,2024-하반기,2024년,80.55,84.52
E00134,2025-상반기,2025년,78.1,78.1
E00135,2024-하반기,2024년,90.62,90.62
E00135,2025-상반기,2025년,86.56,86.56
E00136,2025-상반기,2025년,32.1,32.1
E00137,2021-상반기,2021년,87.1,86.05
E00137,2021-하반기,2021년,85.0,86.05
E00137,2022-상반기,2022년,97.0,68.5
E00137,2022-하반기,2022년,40.0,68.5
E00137,2023-상반기,2023년,55.84,54.57
E00137,2023-하반기,2023년,53.3,54.57
E00137,2024-상반기,2024년,58.5,52.67
E00137,2024-하반기,2024년,46.84,52.67
E00139,2021-상반기,2021년,85.88,67.44
E00139,2021-하반기,2021년,49.0,67.44
E00139,2022-상반기,2022년,48.0,51.5
E00139,2022-하반기,2022년,55.0,51.5
E00139,2023-상반기,2023년,54.15,57.4
E00139,2023-하반기,2023년,60.65,57.4
E00140,2021-상반기,2021년,88.1,86.55
E00140,2021-하반기,2021년,85.0,86.55
E00140,2022-상반기,2022년,75.73,77.37
E00140,2022-하반기,2022년,79.0,77.37
E00140,2023-상반기,2023년,57.7,56.09
E00140,2023-하반기,2023년,54.48,56.09
E00140,2024-상반기,2024년,56.44,54.82
E00140,2024-하반기,2024년,53.2,54.82
E00140,2025-상반기,2025년,50.12,50.12
E00141,2021-상반기,2021년,72.34,66.67
E00141,2021-하반기,2021년,61.0,66.67
E00141,2022-상반기,2022년,74.24,72.12
E00141,2022-하반기,2022년,70.0,72.12
E00141,2023-상반기,2023년,99.74,94.05
E00141,2023-하반기,2023년,88.36,94.05
E00141,2024-상반기,2024년,85.78,75.11
E00141,2024-하반기,2024년,64.44,75.11
E00141,2025-상반기,2025년,72.55,72.55
E00143,2023-하반기,2023년,70.96,70.96
E00143,2024-상반기,2024년,76.7,70.8
E00143,2024-하반기,2024년,64.9,70.8
E00143,2025-상반기,2025년,50.5,50.5
E00144,2023-상반기,2023년,79.12,86.21
E00144,2023-하반기,2023년,93.3,86.21
E00144,2024-상반기,2024년,79.6,73.05
E00144,2024-하반기,2024년,66.5,73.05
E00144,2025-상반기,2025년,53.3,53.3
E00145,2021-상반기,2021년,76.2,65.6
E00145,2021-하반기,2021년,55.0,65.6
E00145,2022-상반기,2022년,69.7,62.35
E00145,2022-하반기,2022년,55.0,62.35
E00145,2023-상반기,2023년,60.0,50.65
E00145,2023-하반기,2023년,41.3,50.65
E00145,2024-상반기,2024년,56.82,74.91
E00145,2024-하반기,2024년,93.0,74.91
E00145,2025-상반기,2025년,82.8,82.8
E00146,2021-하반기,2021년,55.0,55.0
E00146,2022-상반기,2022년,62.74,66.37
E00146,2022-하반기,2022년,70.0,66.37
E00146,2023-상반기,2023년,48.7,47.0
E00146,2023-하반기,2023년,45.3,47.0
E00146,2024-상반기,2024년,62.65,61.2
E00146,2024-하반기,2024년,59.76,61.2
E00146,2025-상반기,2025년,61.08,61.08
E00147,2021-상반기,2021년,30.6,42.8
E00147,2021-하반기,2021년,55.0,42.8
E00147,2022-상반기,2022년,87.82,81.91
E00147,2022-하반기,2022년,76.0,81.91
E00147,2023-상반기,2023년,80.2,81.71
E00147,2023-하반기,2023년,83.22,81.71
E00147,2024-상반기,2024년,77.65,72.53
E00147,2024-하반기,2024년,67.4,72.53
E00147,2025-상반기,2025년,72.2,72.2
E00149,2025-상반기,2025년,55.24,55.24
E00150,2021-상반기,2021년,57.86,48.93
E00150,2021-하반기,2021년,40.0,48.93
E00150,2022-상반기,2022년,45.76,47.38
E00150,2022-하반기,2022년,49.0,47.38
E00150,2023-상반기,2023년,52.55,52.55
E00151,2023-하반기,2023년,90.42,90.42
E00151,2024-상반기,2024년,78.98,83.27
E00151,2024-하반기,2024년,87.56,83.27
E00151,2025-상반기,2025년,99.64,99.64
E00152,2023-상반기,2023년,52.36,49.58
E00152,2023-하반기,2023년,46.8,49.58
E00152,2024-상반기,2024년,41.4,47.05
E00152,2024-하반기,2024년,52.7,47.05
E00152,2025-상반기,2025년,52.54,52.54
E00153,2021-상반기,2021년,47.5,47.5
E00153,2021-하반기,2021년,47.5,47.5
E00153,2022-상반기,2022년,47.29,51.14
E00153,2022-하반기,2022년,55.0,51.14
E00153,2023-상반기,2023년,52.05,52.05
E00155,2021-상반기,2021년,93.2,89.1
E00155,2021-하반기,2021년,85.0,89.1
E00155,2022-상반기,2022년,82.0,76.0
E00155,2022-하반기,2022년,70.0,76.0
E00155,2023-상반기,2023년,90.58,87.62
E00155,2023-하반기,2023년,84.65,87.62
E00155,2024-상반기,2024년,71.6,62.85
E00155,2024-하반기,2024년,54.1,62.85
E00155,2025-상반기,2025년,71.4,71.4
E00156,2023-하반기,2023년,57.75,57.75
E00156,2024-상반기,2024년,30.7,28.8
E00156,2024-하반기,2024년,26.9,28.8
E00156,2025-상반기,2025년,33.28,33.28
E00157,2021-상반기,2021년,82.02,76.01
E00157,2021-하반기,2021년,70.0,76.01
E00157,2022-상반기,2022년,75.28,69.64
E00157,2022-하반기,2022년,64.0,69.64
E00157,2023-상반기,2023년,74.36,72.4
E00157,2023-하반기,2023년,70.45,72.4
E00157,2024-상반기,2024년,49.54,72.04
E00157,2024-하반기,2024년,94.55,72.04
E00157,2025-상반기,2025년,72.5,72.5
E00158,2021-상반기,2021년,65.75,67.88
E00158,2021-하반기,2021년,70.0,67.88
E00158,2022-상반기,2022년,77.65,73.82
E00158,2022-하반기,2022년,70.0,73.82
E00158,2023-상반기,2023년,96.16,92.97
E00158,2023-하반기,2023년,89.78,92.97
E00158,2024-상반기,2024년,88.8,78.51
E00158,2024-하반기,2024년,68.22,78.51
E00158,2025-상반기,2025년,55.06,55.06
E00159,2022-상반기,2022년,62.95,55.98
E00159,2022-하반기,2022년,49.0,55.98
E00160,2023-하반기,2023년,52.31,52.31
E00160,2024-상반기,2024년,70.08,73.04
E00160,2024-하반기,2024년,76.0,73.04
E00160,2025-상반기,2025년,62.49,62.49
E00164,2021-하반기,2021년,49.0,49.0
E00164,2022-상반기,2022년,61.0,70.0
E00164,2022-하반기,2022년,79.0,70.0
E00164,2023-상반기,2023년,79.18,80.84
E00164,2023-하반기,2023년,82.5,80.84
E00164,2024-상반기,2024년,79.88,76.41
E00164,2024-하반기,2024년,72.95,76.41
E00164,2025-상반기,2025년,72.78,72.78
E00166,2021-상반기,2021년,26.7,43.85
E00166,2021-하반기,2021년,61.0,43.85
E00166,2022-상반기,2022년,59.8,57.4
E00166,2022-하반기,2022년,55.0,57.4
E00166,2023-상반기,2023년,46.6,51.9
E00166,2023-하반기,2023년,57.2,51.9
E00166,2024-상반기,2024년,77.76,86.6
E00166,2024-하반기,2024년,95.45,86.6
E00166,2025-상반기,2025년,60.4,60.4
E00167,2021-상반기,2021년,73.1,71.55
E00167,2021-하반기,2021년,70.0,71.55
E00167,2022-상반기,2022년,73.15,71.58
E00167,2022-하반기,2022년,70.0,71.58
E00167,2023-상반기,2023년,84.9,73.71
E00167,2023-하반기,2023년,62.52,73.71
E00167,2024-상반기,2024년,50.65,50.65
E00168,2021-상반기,2021년,41.74,48.37
E00168,2021-하반기,2021년,55.0,48.37
E00168,2022-상반기,2022년,54.28,54.28
E00170,2021-상반기,2021년,95.56,71.53
E00170,2021-하반기,2021년,47.5,71.53
E00170,2022-상반기,2022년,78.79,81.9
E00170,2022-하반기,2022년,85.0,81.9
E00170,2023-상반기,2023년,93.84,80.37
E00170,2023-하반기,2023년,66.9,80.37
E00170,2024-상반기,2024년,65.9,65.9
E00171,2021-상반기,2021년,70.62,73.31
E00171,2021-하반기,2021년,76.0,73.31
E00171,2022-상반기,2022년,79.69,82.34
E00171,2022-하반기,2022년,85.0,82.34
E00171,2023-상반기,2023년,65.42,62.87
E00171,2023-하반기,2023년,60.32,62.87
E00171,2024-상반기,2024년,62.4,57.11
E00171,2024-하반기,2024년,51.82,57.11
E00171,2025-상반기,2025년,50.7,50.7
E00172,2022-하반기,2022년,55.0,55.0
E00172,2023-상반기,2023년,45.12,45.33
E00172,2023-하반기,2023년,45.54,45.33
E00172,2024-상반기,2024년,55.54,58.17
E00172,2024-하반기,2024년,60.8,58.17
E00173,2021-상반기,2021년,76.14,73.07
E00173,2021-하반기,2021년,70.0,73.07
E00173,2022-상반기,2022년,73.51,71.76
E00173,2022-하반기,2022년,70.0,71.76
E00173,2023-상반기,2023년,92.68,68.24
E00173,2023-하반기,2023년,43.8,68.24
E00173,2024-상반기,2024년,91.52,82.91
E00173,2024-하반기,2024년,74.3,82.91
E00173,2025-상반기,2025년,47.38,47.38
E00174,2021-상반기,2021년,54.94,51.22
E00174,2021-하반기,2021년,47.5,51.22
E00174,2022-상반기,2022년,52.72,52.72
E00175,2022-하반기,2022년,64.0,64.0
E00175,2023-상반기,2023년,41.86,42.7
E00175,2023-하반기,2023년,43.55,42.7
E00175,2024-상반기,2024년,61.98,65.48
E00175,2024-하반기,2024년,68.98,65.48
E00175,2025-상반기,2025년,77.7,77.7
E00176,2021-상반기,2021년,60.7,60.7
E00177,2021-상반기,2021년,46.46,68.73
E00177,2021-하반기,2021년,91.0,68.73
E00177,2022-상반기,2022년,80.29,78.15
E00177,2022-하반기,2022년,76.0,78.15
E00177,2023-상반기,2023년,56.04,74.35
E00177,2023-하반기,2023년,92.66,74.35
E00177,2024-상반기,2024년,86.18,88.17
E00177,2024-하반기,2024년,90.16,88.17
E00177,2025-상반기,2025년,86.16,86.16
E00178,2021-상반기,2021년,67.4,64.2
E00178,2021-하반기,2021년,61.0,64.2
E00178,2022-상반기,2022년,53.14,54.07
E00178,2022-하반기,2022년,55.0,54.07
E00179,2021-상반기,2021년,78.9,71.45
E00179,2021-하반기,2021년,64.0,71.45
E00179,2022-상반기,2022년,85.12,77.56
E00179,2022-하반기,2022년,70.0,77.56
E00179,2023-상반기,2023년,79.05,77.07
E00179,2023-하반기,2023년,75.1,77.07
E00179,2024-상반기,2024년,66.35,63.05
E00179,2024-하반기,2024년,59.76,63.05
E00179,2025-상반기,2025년,86.44,86.44
E00180,2021-상반기,2021년,85.36,62.68
E00180,2021-하반기,2021년,40.0,62.68
E00180,2022-상반기,2022년,51.07,49.28
E00180,2022-하반기,2022년,47.5,49.28
E00180,2023-상반기,2023년,55.5,56.92
E00180,2023-하반기,2023년,58.34,56.92
E00181,2022-하반기,2022년,47.5,47.5
E00181,2023-상반기,2023년,68.8,68.1
E00181,2023-하반기,2023년,67.4,68.1
E00181,2024-상반기,2024년,80.2,75.27
E00181,2024-하반기,2024년,70.34,75.27
E00181,2025-상반기,2025년,63.86,63.86
E00182,2022-하반기,2022년,47.5,47.5
E00182,2023-상반기,2023년,92.3,77.14
E00182,2023-하반기,2023년,61.98,77.14
E00183,2021-상반기,2021년,35.68,67.84
E00183,2021-하반기,2021년,100.0,67.84
E00183,2022-상반기,2022년,72.73,66.87
E00183,2022-하반기,2022년,61.0,66.87
E00183,2023-상반기,2023년,25.08,42.96
E00183,2023-하반기,2023년,60.85,42.96
E00183,2024-상반기,2024년,52.15,61.95
E00183,2024-하반기,2024년,71.75,61.95
E00183,2025-상반기,2025년,98.64,98.64
E00184,2022-하반기,2022년,61.0,61.0
E00184,2023-상반기,2023년,85.8,82.7
E00184,2023-하반기,2023년,79.6,82.7
E00184,2024-상반기,2024년,77.94,86.18
E00184,2024-하반기,2024년,94.42,86.18
E00184,2025-상반기,2025년,97.75,97.75
E00187,2021-상반기,2021년,54.7,57.85
E00187,2021-하반기,2021년,61.0,57.85
E00187,2022-상반기,2022년,69.97,69.98
E00187,2022-하반기,2022년,70.0,69.98
E00187,2023-상반기,2023년,81.98,87.01
E00187,2023-하반기,2023년,92.04,87.01
E00187,2024-상반기,2024년,75.8,69.42
E00187,2024-하반기,2024년,63.05,69.42
E00187,2025-상반기,2025년,49.28,49.28
E00189,2021-상반기,2021년,94.45,89.72
E00189,2021-하반기,2021년,85.0,89.72
E00189,2022-상반기,2022년,74.5,72.25
E00189,2022-하반기,2022년,70.0,72.25
E00189,2023-상반기,2023년,24.59,24.59
E00190,2021-상반기,2021년,47.35,47.42
E00190,2021-하반기,2021년,47.5,47.42
E00191,2022-하반기,2022년,62.5,62.5
E00191,2023-상반기,2023년,56.45,52.68
E00191,2023-하반기,2023년,48.9,52.68
E00191,2024-상반기,2024년,42.42,48.08
E00191,2024-하반기,2024년,53.75,48.08
E00191,2025-상반기,2025년,46.62,46.62
E00192,2021-상반기,2021년,63.86,69.93
E00192,2021-하반기,2021년,76.0,69.93
E00192,2022-상반기,2022년,72.16,68.08
E00192,2022-하반기,2022년,64.0,68.08
E00192,2023-상반기,2023년,70.6,78.59
E00192,2023-하반기,2023년,86.58,78.59
E00192,2024-상반기,2024년,67.1,77.75
E00192,2024-하반기,2024년,88.4,77.75
E00192,2025-상반기,2025년,92.22,92.22
E00193,2021-상반기,2021년,51.26,57.63
E00193,2021-하반기,2021년,64.0,57.63
E00193,2022-상반기,2022년,66.91,68.46
E00193,2022-하반기,2022년,70.0,68.46
E00193,2023-상반기,2023년,56.74,63.24
E00193,2023-하반기,2023년,69.75,63.24
E00193,2024-상반기,2024년,77.5,87.81
E00193,2024-하반기,2024년,98.12,87.81
E00193,2025-상반기,2025년,73.58,73.58
E00196,2021-상반기,2021년,43.8,43.8
E00197,2021-상반기,2021년,38.74,65.62
E00197,2021-하반기,2021년,92.5,65.62
E00197,2022-상반기,2022년,64.36,74.68
E00197,2022-하반기,2022년,85.0,74.68
E00197,2023-상반기,2023년,55.7,57.31
E00197,2023-하반기,2023년,58.92,57.31
E00197,2024-상반기,2024년,67.52,66.56
E00197,2024-하반기,2024년,65.6,66.56
E00197,2025-상반기,2025년,91.1,91.1
E00198,2021-상반기,2021년,51.54,72.77
E00198,2021-하반기,2021년,94.0,72.77
E00198,2022-상반기,2022년,76.21,80.6
E00198,2022-하반기,2022년,85.0,80.6
E00198,2023-상반기,2023년,54.02,49.3
E00198,2023-하반기,2023년,44.58,49.3
E00198,2024-상반기,2024년,70.7,69.65
E00198,2024-하반기,2024년,68.6,69.65
E00198,2025-상반기,2025년,71.3,71.3
E00199,2024-하반기,2024년,32.7,32.7
E00199,2025-상반기,2025년,64.15,64.15
E00200,2021-상반기,2021년,93.85,89.42
E00200,2021-하반기,2021년,85.0,89.42
E00200,2022-상반기,2022년,89.5,91.75
E00200,2022-하반기,2022년,94.0,91.75
E00200,2023-상반기,2023년,96.07,97.16
E00200,2023-하반기,2023년,98.24,97.16
E00200,2024-상반기,2024년,85.3,86.52
E00200,2024-하반기,2024년,87.74,86.52
E00200,2025-상반기,2025년,50.36,50.36
E00202,2023-상반기,2023년,44.02,50.81
E00202,2023-하반기,2023년,57.6,50.81
E00202,2024-상반기,2024년,58.86,51.66
E00202,2024-하반기,2024년,44.46,51.66
E00203,2021-상반기,2021년,50.62,49.81
E00203,2021-하반기,2021년,49.0,49.81
E00203,2022-상반기,2022년,53.2,53.2
E00204,2021-상반기,2021년,28.6,52.3
E00204,2021-하반기,2021년,76.0,52.3
E00204,2022-상반기,2022년,54.12,57.56
E00204,2022-하반기,2022년,61.0,57.56
E00204,2023-상반기,2023년,93.78,86.04
E00204,2023-하반기,2023년,78.3,86.04
E00204,2024-상반기,2024년,87.24,93.62
E00204,2024-하반기,2024년,100.0,93.62
E00204,2025-상반기,2025년,92.95,92.95
E00206,2021-상반기,2021년,51.28,49.39
E00206,2021-하반기,2021년,47.5,49.39
E00206,2022-상반기,2022년,53.23,53.23
E00208,2021-상반기,2021년,94.1,89.55
E00208,2021-하반기,2021년,85.0,89.55
E00208,2022-상반기,2022년,82.0,71.5
E00208,2022-하반기,2022년,61.0,71.5
E00208,2023-상반기,2023년,28.36,26.46
E00208,2023-하반기,2023년,24.55,26.46
E00208,2024-상반기,2024년,53.54,46.46
E00208,2024-하반기,2024년,39.38,46.46
E00208,2025-상반기,2025년,48.34,48.34
E00210,2021-상반기,2021년,44.85,54.42
E00210,2021-하반기,2021년,64.0,54.42
E00210,2022-상반기,2022년,57.88,56.44
E00210,2022-하반기,2022년,55.0,56.44
E00210,2023-상반기,2023년,46.75,46.75
E00211,2021-상반기,2021년,55.56,50.78
E00211,2021-하반기,2021년,46.0,50.78
E00211,2022-상반기,2022년,54.02,54.02
E00213,2022-하반기,2022년,55.0,55.0
E00213,2023-상반기,2023년,66.45,68.97
E00213,2023-하반기,2023년,71.5,68.97
E00213,2024-상반기,2024년,39.4,61.12
E00213,2024-하반기,2024년,82.85,61.12
E00213,2025-상반기,2025년,79.02,79.02
E00215,2021-상반기,2021년,92.94,85.22
E00215,2021-하반기,2021년,77.5,85.22
E00215,2022-상반기,2022년,72.82,78.91
E00215,2022-하반기,2022년,85.0,78.91
E00215,2023-상반기,2023년,65.42,46.56
E00215,2023-하반기,2023년,27.7,46.56
E00215,2024-상반기,2024년,30.6,34.66
E00215,2024-하반기,2024년,38.72,34.66
E00215,2025-상반기,2025년,47.5,47.5
E00218,2021-상반기,2021년,66.88,68.44
E00218,2021-하반기,2021년,70.0,68.44
E00218,2022-상반기,2022년,71.26,78.13
E00218,2022-하반기,2022년,85.0,78.13
E00218,2023-상반기,2023년,72.74,71.53
E00218,2023-하반기,2023년,70.32,71.53
E00218,2024-상반기,2024년,71.05,62.32
E00218,2024-하반기,2024년,53.6,62.32
E00218,2025-상반기,2025년,49.74,49.74
E00219,2021-하반기,2021년,55.0,55.0
E00219,2022-상반기,2022년,57.88,48.94
E00219,2022-하반기,2022년,40.0,48.94
E00219,2023-상반기,2023년,86.47,85.3
E00219,2023-하반기,2023년,84.14,85.3
E00219,2024-상반기,2024년,67.44,64.37
E00219,2024-하반기,2024년,61.3,64.37
E00219,2025-상반기,2025년,62.98,62.98
E00220,2021-상반기,2021년,67.45,68.72
E00220,2021-하반기,2021년,70.0,68.72
E00220,2022-상반기,2022년,61.21,65.6
E00220,2022-하반기,2022년,70.0,65.6
E00220,2023-상반기,2023년,63.6,80.53
E00220,2023-하반기,2023년,97.45,80.53
E00220,2024-상반기,2024년,63.05,71.64
E00220,2024-하반기,2024년,80.24,71.64
E00220,2025-상반기,2025년,49.22,49.22
E00222,2025-상반기,2025년,45.7,45.7
E00223,2021-상반기,2021년,56.54,55.77
E00223,2021-하반기,2021년,55.0,55.77
E00223,2022-상반기,2022년,48.55,48.55
E00225,2021-상반기,2021년,67.44,64.22
E00225,2021-하반기,2021년,61.0,64.22
E00225,2022-상반기,2022년,65.44,75.22
E00225,2022-하반기,2022년,85.0,75.22
E00225,2023-상반기,2023년,48.04,54.7
E00225,2023-하반기,2023년,61.36,54.7
E00225,2024-상반기,2024년,60.16,55.19
E00225,2024-하반기,2024년,50.22,55.19
E00225,2025-상반기,2025년,58.62,58.62
E00226,2024-하반기,2024년,51.78,51.78
E00226,2025-상반기,2025년,43.7,43.7
E00227,2021-상반기,2021년,54.88,54.94
E00227,2021-하반기,2021년,55.0,54.94
E00227,2022-상반기,2022년,67.81,65.16
E00227,2022-하반기,2022년,62.5,65.16
E00227,2023-상반기,2023년,55.28,52.27
E00227,2023-하반기,2023년,49.26,52.27
E00227,2024-상반기,2024년,66.45,79.6
E00227,2024-하반기,2024년,92.75,79.6
E00227,2025-상반기,2025년,79.92,79.92
E00228,2021-상반기,2021년,71.64,70.82
E00228,2021-하반기,2021년,70.0,70.82
E00228,2022-상반기,2022년,46.6,47.05
E00228,2022-하반기,2022년,47.5,47.05
E00228,2023-상반기,2023년,50.14,50.3
E00228,2023-하반기,2023년,50.45,50.3
E00228,2024-상반기,2024년,58.66,58.66
E00229,2024-하반기,2024년,36.04,36.04
E00229,2025-상반기,2025년,75.88,75.88
E00231,2021-상반기,2021년,26.0,58.5
E00231,2021-하반기,2021년,91.0,58.5
E00231,2022-상반기,2022년,51.76,75.88
E00231,2022-하반기,2022년,100.0,75.88
E00231,2023-상반기,2023년,64.94,71.8
E00231,2023-하반기,2023년,78.65,71.8
E00231,2024-상반기,2024년,83.4,87.06
E00231,2024-하반기,2024년,90.72,87.06
E00231,2025-상반기,2025년,80.02,80.02
E00232,2022-하반기,2022년,46.0,46.0
E00232,2023-상반기,2023년,27.62,25.61
E00232,2023-하반기,2023년,23.6,25.61
E00232,2024-상반기,2024년,33.82,37.2
E00232,2024-하반기,2024년,40.58,37.2
E00232,2025-상반기,2025년,33.8,33.8
E00233,2021-상반기,2021년,92.5,70.0
E00233,2021-하반기,2021년,47.5,70.0
E00233,2022-상반기,2022년,73.0,56.5
E00233,2022-하반기,2022년,40.0,56.5
E00233,2023-상반기,2023년,94.96,94.93
E00233,2023-하반기,2023년,94.9,94.93
E00234,2021-상반기,2021년,27.5,38.25
E00234,2021-하반기,2021년,49.0,38.25
E00234,2022-상반기,2022년,46.63,58.32
E00234,2022-하반기,2022년,70.0,58.32
E00234,2023-상반기,2023년,30.25,37.84
E00234,2023-하반기,2023년,45.44,37.84
E00234,2024-상반기,2024년,48.35,48.05
E00234,2024-하반기,2024년,47.75,48.05
E00234,2025-상반기,2025년,52.42,52.42
E00235,2021-상반기,2021년,50.42,48.96
E00235,2021-하반기,2021년,47.5,48.96
E00235,2022-상반기,2022년,52.33,49.16
E00235,2022-하반기,2022년,46.0,49.16
E00235,2023-상반기,2023년,48.84,49.29
E00235,2023-하반기,2023년,49.74,49.29
E00236,2021-상반기,2021년,53.75,61.88
